2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population","   Age 45-54","","5","5","5","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population","   Age 55-64","","10","5","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population","   Age 65-74","","5","0","5","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population","   Age 75-84","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population","   Age 85 and over","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population"," Median age of the population","","37.5","42","34.5","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Age Characteristics of the Population"," % of the population ages 15 and over","","83.3","71.4","83.3","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Common-law Status","Total - Population 15 years and over","4","50","25","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Common-law Status","   Not in a common-law relationship","","45","25","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Common-law Status","   In a common-law relationship","","5","5","5","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","Total - Population 15 years and over","5","50","25","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","   Single","6","15","10","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","   Married","7","20","5","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","   Separated","8","5","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","   Divorced","9","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Legal Marital Status","   Widowed","10","5","5","5","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Language(s) First Learned and Still Understood","Total - All persons","19","65","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Language(s) First Learned and Still Understood","   English only","","50","25","25","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Language(s) First Learned and Still Understood","   French only","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Language(s) First Learned and Still Understood","   Other languages","20","10","10","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","65","35","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","60","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","10","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","60","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","40","25","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","10","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","10","10","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","Total - All persons","","65","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","   Canadian-born population","23","60","30","25","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","   Foreign-born population","24","10","0","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","      Immigrated before 1991","","0","10","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Aboriginal Population","Total - All persons","","60","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Aboriginal Population","   Aboriginal identity population","27","20","10","15","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Aboriginal Population","   Non-Aboriginal population","","45","25","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","Total population by visible minority groups","","65","35","35","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","   Visible minority population","31","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Chinese","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      South Asian","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Black","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Filipino","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Latin American","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Arab","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      West Asian","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Korean","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Japanese","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Visible Minority Status","   All others","30","60","30","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","Total - Religion","","65","35","30","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Catholic","57","15","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Protestant","","35","20","20","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Christian Orthodox","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Christian, n.i.e.","58","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Muslim","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Jewish","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Buddhist","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Hindu","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Sikh","","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Eastern religions","59","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   Other religions","60","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","Religion","   No religious affiliation","61","10","10","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","School Attendance","Total population 15 years and over attending school full time","","10","10","10","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","School Attendance","   Age group 15-19 attending full time","50","0","0","0","",
"6106003","Northwest Territories","FORT SMITH REGION","ENTERPRISE","Settlement","School Attendance","   Age group 20-24 attending full time","","0","0","0","",
