2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","310","165","145","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","230","120","110","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","60","40","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","20","10","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","300","155","145","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","110","55","60","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","135","75","60","",
"6001004","Yukon Territory","YUKON","FARO","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","45","25","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","Total - All persons","","315","165","145","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","   Canadian-born population","23","280","145","130","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","   Foreign-born population","24","35","20","20","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","      Immigrated before 1991","","20","10","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","      Immigrated between 1991 and 2001","25","10","10","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Immigration Characteristics","   Non-permanent residents","26","10","10","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Aboriginal Population","Total - All persons","","315","165","145","",
"6001004","Yukon Territory","YUKON","FARO","Town","Aboriginal Population","   Aboriginal identity population","27","55","30","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Aboriginal Population","   Non-Aboriginal population","","260","135","120","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","Total population by visible minority groups","","315","165","145","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","   Visible minority population","31","15","0","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Chinese","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      South Asian","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Black","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Filipino","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Latin American","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Arab","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      West Asian","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Korean","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Japanese","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Visible Minority Status","   All others","30","295","160","140","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","Total - Religion","","315","165","150","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Catholic","57","80","35","45","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Protestant","","145","80","65","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Christian Orthodox","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Christian, n.i.e.","58","20","0","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Muslim","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Jewish","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Buddhist","","0","10","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Hindu","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Sikh","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Eastern religions","59","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   Other religions","60","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Religion","   No religious affiliation","61","60","35","20","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","Total population 15 years and over attending school full time","","50","30","20","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","   Age group 15-19 attending full time","50","35","20","15","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","   Age group 20-24 attending full time","","10","10","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","Total population 15 years and over attending school part time","","15","0","15","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","   Age group 15-19 attending part time","50","10","0","10","",
"6001004","Yukon Territory","YUKON","FARO","Town","School Attendance","   Age group 20-24 attending part time","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","Total population aged 20-34","","40","20","20","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","25","50","50","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","25","50","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","25","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","37.5","50","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","Total population aged 35-44","","70","30","40","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","14.3","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","28.6","33.3","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","21.4","50","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","35.7","33.3","50","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","14.3","0","25","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","Total population aged 45-64","","85","50","35","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","23.5","20","28.6","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","17.6","20","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","17.6","20","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","23.5","20","28.6","",
"6001004","Yukon Territory","YUKON","FARO","Town","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","17.6","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Earnings in 2000"," All persons with earnings (counts)","48","200","110","90","",
"6001004","Yukon Territory","YUKON","FARO","Town","Earnings in 2000"," Average earnings (all persons with earnings ($))","","23178","26352","19194","",
"6001004","Yukon Territory","YUKON","FARO","Town","Earnings in 2000"," Worked full year, full time (counts)","49","65","35","30","R",
"6001004","Yukon Territory","YUKON","FARO","Town","Earnings in 2000"," Average earnings (worked full year, full time ($))","","37971","43378","31482","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","Persons 15 years of age and over with income","53","230","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","Median total income of persons 15 years of age and over ($)","54","20032","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","Composition of total income (100%)","62","100","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","   Earnings - % of income","","82.1","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","   Government transfers - % of income","","14.9","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Income in 2000","   Other money - % of income","","2.7","","","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","210","120","95","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","   English","","210","120","95","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","   French","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","   Non-official language","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","   English and French","","0","0","0","",
"6001004","Yukon Territory","YUKON","FARO","Town","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
