2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1201001","Nova Scotia","SHELBURNE COUNTY","BARRINGTON","Municipal District","Health Status","   High 95% confidence interval","","","","","",
"1201001","Nova Scotia","SHELBURNE COUNTY","BARRINGTON","Municipal District","Health Status","Adult obesity, 2005","63","","","","",
"1201001","Nova Scotia","SHELBURNE COUNTY","BARRINGTON","Municipal District","Health Status","   Low 95% confidence interval","","","","","",
"1201001","Nova Scotia","SHELBURNE COUNTY","BARRINGTON","Municipal District","Health Status","   High 95% confidence interval","","","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts","Population in 2001","1","944","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts"," Population in 1996","2","980","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-3.7","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts"," Total private dwellings","","406","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts"," Population density per square kilometre","","325.4","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Population and Dwelling Counts"," Land area (square km)","","2.9","","","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","Total - All persons","3","945","475","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 0-4","","50","30","20","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 5-14","","130","70","60","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 15-19","","65","30","35","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 20-24","","55","25","25","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 25-44","","290","140","145","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 45-54","","105","55","50","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 55-64","","75","40","35","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 65-74","","105","40","60","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 75-84","","60","30","30","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population","   Age 85 and over","","10","0","5","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population"," Median age of the population","","38.4","37.2","39.5","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","81","78.9","82.8","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Common-law Status","Total - Population 15 years and over","4","765","375","390","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Common-law Status","   Not in a common-law relationship","","680","330","345","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Common-law Status","   In a common-law relationship","","85","45","45","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","Total - Population 15 years and over","5","765","375","390","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","   Single","6","225","130","95","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","   Married","7","385","195","190","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","   Separated","8","45","20","20","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","   Divorced","9","50","25","30","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Legal Marital Status","   Widowed","10","55","5","50","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Language(s) First Learned and Still Understood","Total - All persons","19","945","480","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Language(s) First Learned and Still Understood","   English only","","940","480","460","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Language(s) First Learned and Still Understood","   French only","","10","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Language(s) First Learned and Still Understood","   Other languages","20","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","935","475","460","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","880","435","440","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","60","40","20","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","910","445","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","635","300","335","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","270","140","130","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","Total - All persons","","945","480","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","   Canadian-born population","23","915","470","445","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","   Foreign-born population","24","30","10","20","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","      Immigrated before 1991","","30","10","20","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Aboriginal Population","Total - All persons","","945","480","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Aboriginal Population","   Aboriginal identity population","27","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Aboriginal Population","   Non-Aboriginal population","","940","480","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","Total population by visible minority groups","","940","480","465","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","   Visible minority population","31","25","15","10","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Chinese","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      South Asian","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Black","","25","15","10","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Filipino","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Latin American","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Southeast Asian","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Arab","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      West Asian","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Korean","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Japanese","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Visible Minority Status","   All others","30","925","465","455","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","Total - Religion","","945","480","460","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Catholic","57","80","35","45","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Protestant","","815","410","400","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Christian Orthodox","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Christian, n.i.e.","58","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Muslim","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Jewish","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Buddhist","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Hindu","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Sikh","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Eastern religions","59","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   Other religions","60","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","Religion","   No religious affiliation","61","55","35","15","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","School Attendance","Total population 15 years and over attending school full time","","80","35","45","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","School Attendance","   Age group 15-19 attending full time","50","55","30","25","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","School Attendance","   Age group 20-24 attending full time","","0","0","0","",
"1201004","Nova Scotia","SHELBURNE COUNTY","CLARK'S HARBOUR","Town","School Attendance","Total population 15 years and over attending school part time","","0","0","0","",
