2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 5-14","","1020","550","470","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 15-19","","395","195","205","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 20-24","","390","195","200","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 25-44","","2020","1035","990","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 45-54","","630","340","295","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 55-64","","230","135","95","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 65-74","","60","35","25","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 75-84","","15","10","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population","   Age 85 and over","","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population"," Median age of the population","","28.3","28.6","27.9","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","71.5","70.9","72","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Common-law Status","Total - Population 15 years and over","4","3745","1940","1805","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Common-law Status","   Not in a common-law relationship","","2775","1455","1315","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Common-law Status","   In a common-law relationship","","970","485","485","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","Total - Population 15 years and over","5","3745","1940","1805","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","   Single","6","2215","1170","1045","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","   Married","7","1150","590","560","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","   Separated","8","125","65","65","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","   Divorced","9","175","95","80","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Legal Marital Status","   Widowed","10","80","20","55","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language(s) First Learned and Still Understood","Total - All persons","19","5195","2685","2505","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language(s) First Learned and Still Understood","   English only","","2140","1180","960","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language(s) First Learned and Still Understood","   French only","","280","170","110","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language(s) First Learned and Still Understood","   Both English and French","","10","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language(s) First Learned and Still Understood","   Other languages","20","2760","1325","1435","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","5120","2640","2480","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","3320","1720","1600","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","1245","645","595","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","555","275","280","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","4715","2430","2285","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","1245","670","575","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","2190","1115","1070","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","1280","645","640","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","Total - All persons","","5195","2690","2505","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","   Canadian-born population","23","4965","2545","2415","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","   Foreign-born population","24","220","140","85","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","      Immigrated before 1991","","165","100","60","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","      Immigrated between 1991 and 2001","25","55","35","25","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Immigration Characteristics","   Non-permanent residents","26","10","10","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Aboriginal Population","Total - All persons","","5195","2690","2510","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Aboriginal Population","   Aboriginal identity population","27","3065","1470","1595","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Aboriginal Population","   Non-Aboriginal population","","2130","1215","915","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","Total population by visible minority groups","","5195","2690","2510","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","   Visible minority population","31","100","55","45","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Chinese","","25","20","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      South Asian","","15","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Black","","25","10","15","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Filipino","","15","0","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Latin American","","10","0","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Arab","","10","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      West Asian","","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Korean","","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Japanese","","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Visible Minority Status","   All others","30","5090","2630","2460","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","Total - Religion","","5195","2685","2510","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Catholic","57","1010","580","435","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Protestant","","3345","1645","1705","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Christian Orthodox","","10","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Christian, n.i.e.","58","120","60","60","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Muslim","","15","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Jewish","","0","10","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Buddhist","","10","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Hindu","","0","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Sikh","","10","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Eastern religions","59","15","10","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   Other religions","60","10","0","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Religion","   No religious affiliation","61","655","360","295","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","Total population 15 years and over attending school full time","","425","205","225","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","   Age group 15-19 attending full time","50","260","135","125","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","   Age group 20-24 attending full time","","55","25","30","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","Total population 15 years and over attending school part time","","185","100","85","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","   Age group 15-19 attending part time","50","10","10","10","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","School Attendance","   Age group 20-24 attending part time","","25","10","0","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","Total population aged 20-34","","1450","710","735","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","25.5","26.8","24.5","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","30.7","31","31.3","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","7.2","10.6","5.4","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","21","19","23.1","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","15.2","13.4","17","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","Total population aged 35-44","","910","475","435","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","25.8","23.2","28.7","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","19.8","20","19.5","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","10.4","15.8","4.6","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","24.2","22.1","26.4","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","20.3","20","19.5","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","Total population aged 45-64","","845","455","385","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","27.2","23.1","32.5","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","18.9","22","16.9","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","11.2","14.3","5.2","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","18.9","15.4","22.1","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","23.7","25.3","22.1","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Earnings in 2000"," All persons with earnings (counts)","48","3125","1670","1455","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Earnings in 2000"," Average earnings (all persons with earnings ($))","","41752","45796","37111","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Earnings in 2000"," Worked full year, full time (counts)","49","1775","1005","770","R",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Earnings in 2000"," Average earnings (worked full year, full time ($))","","55698","58886","51536","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","Persons 15 years of age and over with income","53","3520","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","Median total income of persons 15 years of age and over ($)","54","34951","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","Composition of total income (100%)","62","100","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","   Earnings - % of income","","92.5","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","   Government transfers - % of income","","4.7","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Income in 2000","   Other money - % of income","","2.8","","","",
"6204003","Nunavut","BAFFIN REGION","IQALUIT","Town","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","3175","1690","1485","",
